編號,案類,發生(現)日期,發生時段,發生(現)地點
1930,住宅竊盜,1060818,18~20,台北市松山區新東街31~60號
1931,住宅竊盜,1060819,04~06,台北市北投區開明里西園街121~150號
1932,住宅竊盜,1060819,14~16,台北市士林區天福里天母東路22巷1~30號
1933,住宅竊盜,1060820,12~14,台北市松山區新中街1~30號
1934,住宅竊盜,1060820,18~20,桃園縣龜山鄉新興一街85巷10弄1~30號
1935,住宅竊盜,1060821,02~04,台北市文山區明義里015鄰興隆路4段107巷1~30號
1936,住宅竊盜,1060821,20~22,台北市大安區大學里1鄰新生南路3段31~60號
1937,住宅竊盜,1060823,16~18,台北市文山區萬年里汀州路4段85巷6弄1~30號
1938,住宅竊盜,1060824,12~14,台北市大安區龍淵里辛亥路2段171巷1~30號
1939,住宅竊盜,1060825,16~18,台北縣泰山鄉明志路3段
1940,住宅竊盜,1060825,18~20,台北市內湖區康寧路1段156巷20弄1~30號
1941,住宅竊盜,1060825,22~24,台北市中正區水源里羅斯福路4段90巷1~30號
1942,住宅竊盜,1060827,10~12,台北市士林區天祿里3鄰士東路91巷26弄1~30號
1943,住宅竊盜,1060830,08~10,台北市大安區住安里復興南路2段1~30號
1944,住宅竊盜,1060830,14~16,台北市大安區民炤里信義路3段31~60號
1945,住宅竊盜,1060830,16~18,台北市內湖區大湖山莊街168巷1~30號
1946,住宅竊盜,1060901,14~16,台北市南港區研究院路2段61~90號
1947,住宅竊盜,1060901,14~16,台北市松山區光復北路121~150號
1948,住宅竊盜,1060901,14~16,台北市中正區永昌里中華路2段443巷33弄1~30號
1949,住宅竊盜,1060901,16~18,台北市大安區通安里12鄰樂利路5巷15弄1~30號
1950,住宅竊盜,1060902,22~24,台北市萬華區漢口街2段31~60號
1951,住宅竊盜,1060903,04~06,台北市萬華區中華路2段504巷1~30號
1952,住宅竊盜,1060903,12~14,台北市大安區芳和里樂業街61~90號
1953,住宅竊盜,1060904,22~24,台北市信義區泰和里吳興街583巷4弄1~30號
1954,住宅竊盜,1060905,20~22,台北市萬華區成都路133巷1~30號
1955,住宅竊盜,1060906,02~04,台北市南港區忠孝東路6段278巷5弄1~30號
1956,住宅竊盜,1060906,08~10,台北市信義區正和里光復南路421~450號
1957,住宅竊盜,1060907,00~02,台北市大同區永樂里西寧北路61~90號
1958,住宅竊盜,1060909,14~16,台北市中山區民族東路541~570號
1959,住宅竊盜,1060909,22~24,台北市中正區東門里徐州路18巷1~30號
1960,住宅竊盜,1060910,04~06,台北市士林區天祿里士東路89巷1~30號
1961,住宅竊盜,1060910,14~16,台北縣新店市建國路61~90號
1962,住宅竊盜,1060911,20~22,台北市松山區八德路3段151~180號
1963,住宅竊盜,1060911,20~22,台北市士林區明勝里承德路4段10巷91~120號
1964,住宅竊盜,1060912,18~20,台北市南港區南港里重陽路301~330號
1965,住宅竊盜,1060912,22~24,台北市信義區松友里虎林街272巷1~30號
1966,住宅竊盜,1060913,10~12,台北市大安區大安路1段31巷1~30號
1967,住宅竊盜,1060913,22~24,台北市萬華區和平西路3段361~390號
1968,住宅竊盜,1060915,12~14,台北縣三重市中興北街121~150號
1969,住宅竊盜,1060915,20~22,台北市大安區新龍里2鄰瑞安街208巷24弄1~30號
1970,住宅竊盜,1060915,22~24,台北市文山區興福里22鄰景華路147巷1弄1~30號
1971,住宅竊盜,1060917,18~20,台北市中山區林森北路119巷1~30號
1972,住宅竊盜,1060918,10~12,台北市萬華區莒光路300巷6弄1~30號
1973,住宅竊盜,1060919,12~14,台北市中山區合江街61巷1~30號
1974,住宅竊盜,1060919,18~20,台北市大安區全安里安和路2段209巷1~30號
1975,住宅竊盜,1060919,20~22,台北市北投區建民里明德路67巷1~30號
1976,住宅竊盜,1060920,14~16,台北市信義區永春里忠孝東路5段743巷21弄1~30號
1977,住宅竊盜,1060921,04~06,台北市萬華區長泰街211~240號
1978,住宅竊盜,1060922,12~14,台北市北投區尊賢里尊賢街224巷1~30號
1979,住宅竊盜,1060923,12~14,台北市士林區葫蘆里延平北路5段231巷1~30號
1980,住宅竊盜,1060926,00~02,台北市士林區社新里社子街115巷1~30號
1981,住宅竊盜,1060926,14~16,台北市萬華區莒光路241~270號
1982,住宅竊盜,1060928,00~02,台北市內湖區內湖路2段29巷11弄1~30號
1983,住宅竊盜,1060928,10~12,台北市中山區德惠街167巷1~30號
1984,住宅竊盜,1060930,00~02,台北市中山區興安街91~120號
1985,住宅竊盜,1061001,00~02,台北市內湖區內湖路2段29巷11弄1~30號
1986,住宅竊盜,1061001,08~10,台北市中正區忠勤里中華路2段315巷1~30號
1987,住宅竊盜,1061001,12~14,新竹市東區元培街323巷1~30號
1988,住宅竊盜,1061001,16~18,台北市松山區八德路4段211~240號
1989,住宅竊盜,1061002,08~10,台北市大安區群英里和平東路3段1巷26弄1~30號
1990,住宅竊盜,1061002,20~22,台北市萬華區洛陽街31~60號
1991,住宅竊盜,1061003,00~02,台北市文山區樟新里013鄰木新路3段243巷4弄1~30號
1992,住宅竊盜,1061003,00~02,台北市南港區九如里研究院路4段181~210號
1993,住宅竊盜,1061004,06~08,台北市萬華區武成街63巷12弄1~30號
1994,住宅竊盜,1061004,08~10,台北市信義區永吉里永吉路443巷11弄1~30號
1995,住宅竊盜,1061004,10~12,台北市萬華區大理街61~90號
1996,住宅竊盜,1061004,10~12,台北市信義區永吉里永吉路459巷7弄1~30號
1997,住宅竊盜,1061005,00~02,台北市士林區蘭雅里中山北路6段290巷29弄1~30號
1998,住宅竊盜,1061005,04~06,台北市大安區民輝里建國南路1段1~30號
1999,住宅竊盜,1061006,12~14,台北市士林區後港里承德路4段292巷11弄1~30號
2000,住宅竊盜,1061006,16~18,台北市中正區永功里汀州路1段331~360號
2001,住宅竊盜,1061006,20~22,台北市中正區螢圃里12鄰牯嶺街121~150號
2002,住宅竊盜,1061006,20~22,台北市士林區後港里承德路4段292巷11弄1~30號
2003,住宅竊盜,1061007,16~18,台北市北投區裕民里東華街1段361~390號
2004,住宅竊盜,1061010,12~14,彰化縣鹿港鎮頂厝巷31~60號
2005,住宅竊盜,1061010,18~20,台北市南港區九如里研究院路3段61~90號
2006,住宅竊盜,1061011,06~08,台北市信義區林口街31~60號
2007,住宅竊盜,1061011,06~08,台北市中正區螢雪里重慶南路3段146巷1~30號
2008,住宅竊盜,1061011,12~14,台北市中正區水源里汀州路3段181~210號
2009,住宅竊盜,1061012,20~22,台北市士林區蘭雅里1鄰德行東路129巷1弄1~30號
2010,住宅竊盜,1061013,14~16,台北市內湖區成功路2段426巷61~90號
2011,住宅竊盜,1061014,16~18,台北市內湖區五分里10鄰東湖路160巷10弄31~60號
2012,住宅竊盜,1061015,06~08,台北市南港區興華路91~120號
2013,住宅竊盜,1061015,12~14,台北市大安區龍雲里9鄰大安路2段91~120號
2014,住宅竊盜,1061016,16~18,台北市松山區撫遠街421~450號
2015,住宅竊盜,1061017,00~02,台北縣新店市安民街133巷1~30號
2016,住宅竊盜,1061017,08~10,台北市南港區九如里研究院路3段68巷1~30號
2017,住宅竊盜,1061017,12~14,台北市內湖區成功路5段61~90號
2018,住宅竊盜,1061017,14~16,台北市北投區清江里崇仁路1段136巷1弄1~30號
2019,住宅竊盜,1061017,14~16,台北市大安區車層里仁愛路4段345巷2弄1~30號
2020,住宅竊盜,1061017,20~22,台北市松山區新東街31~60號
2021,住宅竊盜,1061017,20~22,台北市南港區聯成里忠孝東路6段211~240號
2022,住宅竊盜,1061018,08~10,台北市內湖區安康路391~420號
2023,住宅竊盜,1061019,08~10,台北市中山區中山北路3段31~60號
2024,住宅竊盜,1061019,12~14,台北市士林區翠山里中社路2段79巷1~30號
2025,住宅竊盜,1061020,22~24,台北市南港區忠孝東路6段225巷1弄1~30號
2026,住宅竊盜,1061022,02~04,台北市士林區蘭雅里中山北路6段290巷7弄1~30號
2027,住宅竊盜,1061023,06~08,台北市中山區南京東路2段21巷31~60號
2028,住宅竊盜,1061023,22~24,台北市南港區鴻福里玉成街201巷8弄1~30號
2029,住宅竊盜,1061025,18~20,台北市南港區三重里經貿二路151~180號
2030,住宅竊盜,1061026,06~08,台北市信義區松友里信義路6段76巷2弄91~120號
2031,住宅竊盜,1061027,02~04,台北市士林區蘭雅里士東路120巷22弄1~30號
2032,住宅竊盜,1061027,04~06,台北市內湖區週美里新明路380巷4弄1~30號
2033,住宅竊盜,1061101,00~02,台北市大同區哈密街68巷1~30號
2034,住宅竊盜,1061101,12~14,台北市大安區民輝里仁愛路3段5巷3弄1~30號
2035,住宅竊盜,1061102,02~04,台北市大安區和安里建國南路1段301~330號
2036,住宅竊盜,1061102,14~16,台北市士林區社子里社中街156巷31~60號
2037,住宅竊盜,1061104,08~10,台北市大同區大龍街89巷1~30號
2038,住宅竊盜,1061104,12~14,台北市士林區聖山里德行東路241~270號
2039,住宅竊盜,1061105,14~16,台北市南港區萬福里同德路31~60號
2040,住宅竊盜,1061105,16~18,台北市松山區寧安街9巷1~30號
2041,住宅竊盜,1061106,20~22,台北市文山區萬興里025鄰新光路1段121~150號
2042,住宅竊盜,1061107,04~06,台北市士林區聖山里忠誠路1段151~180號
2043,住宅竊盜,1061107,08~10,台北市北投區中央里光明路2巷1~30號
2044,住宅竊盜,1061107,10~12,台北市文山區華興里002鄰試院路144巷4弄1~30號
2045,住宅竊盜,1061108,12~14,桃園縣中壢市華勛街309巷35弄31~60號
2046,住宅竊盜,1061108,18~20,台北市北投區中庸里大同街211~240號
2047,住宅竊盜,1061110,08~10,台北市大安區信義路3段31~60號
2048,住宅竊盜,1061111,12~14,台北市大安區光武里市民大道4段31~60號
2049,住宅竊盜,1061113,10~12,台北市士林區三玉里忠誠路2段1~30號
2050,住宅竊盜,1061113,10~12,台北市大同區建功里重慶北路1段83巷4弄31~60號
2051,住宅竊盜,1061115,08~10,台北市內湖區內湖路1段47巷8弄31~60號
2052,住宅竊盜,1061115,16~18,台北市松山區南京東路5段123巷8弄1~30號
2053,住宅竊盜,1061115,16~18,台北市內湖區東湖路160巷10弄31~60號
2054,住宅竊盜,1061115,18~20,台北市文山區木柵里029鄰木柵路3段91~120號
2055,住宅竊盜,1061116,16~18,台北市松山區南京東路5段123巷6弄1~30號
2056,住宅竊盜,1061117,02~04,台北市北投區稻香里稻香路73巷1~30號
2057,住宅竊盜,1061117,06~08,台北市大安區住安里信義路4段61~90號
2058,住宅竊盜,1061118,14~16,台北市北投區桃源里中央北路3段91~120號
2059,住宅竊盜,1061118,20~22,台北市士林區福安里11鄰延平北路8段2巷211~240號
2060,住宅竊盜,1061119,04~06,台北市文山區明義里017鄰興隆路4段109巷31~60號
2061,住宅竊盜,1061120,12~14,台北市大安區黎孝里安居街46巷1~30號
2062,住宅竊盜,1061120,14~16,台北市松山區南京東路5段59巷29弄1~30號
2063,住宅竊盜,1061121,10~12,台北市南港區成福路臨298號
2064,住宅竊盜,1061121,10~12,台北市南港區中南里中南街42巷31~60號
2065,住宅竊盜,1061123,00~02,台北市中正區文盛里羅斯福路4段24巷1~30號
2066,住宅竊盜,1061123,02~04,台北縣蘆洲市光華路36巷1~30號
2067,住宅竊盜,1061123,18~20,台北市中正區永春街236之1~30號
2068,住宅竊盜,1061123,18~20,台北市中正區永春街236之1~30號
2069,住宅竊盜,1061125,10~12,台北市北投區石牌里致遠一路1段61~90號
2070,住宅竊盜,1061125,16~18,台北市士林區葫東里葫蘆街70巷1~30號
2071,住宅竊盜,1061126,16~18,台北市中山區新生北路3段1~30號
2072,住宅竊盜,1061127,10~12,台北市中山區新生北路2段41巷31~60號
2073,住宅竊盜,1061127,16~18,台北市信義區國業里虎林街232巷1~30號
2074,住宅竊盜,1061128,16~18,台北市南港區東新街108巷1~30號
2075,住宅竊盜,1061128,18~20,台北市中山區錦州街91~120號
2076,住宅竊盜,1061128,18~20,台北市北投區立農里立農街1段391~420號
2077,住宅竊盜,1061130,04~06,台北市松山區敦化南路1段100巷7弄31~60號
2078,住宅竊盜,1061130,16~18,台北市北投區尊賢里尊賢街264巷31~60號
2079,住宅竊盜,1061201,06~08,台北市內湖區康寧路1段47巷1~30號
2080,住宅竊盜,1061201,08~10,台北市中正區新營里寧波東街9段1~30號
2081,住宅竊盜,1061203,02~04,台北市北投區建民里文林北路60巷3弄1~30號
2082,住宅竊盜,1061204,12~14,台北市中正區中華路2段315巷4弄1~30號
2083,住宅竊盜,1061205,12~14,台北市文山區景華里景興路96巷31~60號
2084,住宅竊盜,1061207,08~10,台北市士林區社子里社正路1~30號
2085,住宅竊盜,1061210,18~20,台北市信義區中坡里福德街137巷11弄1~30號
2086,住宅竊盜,1061212,08~10,台北市北投區榮光里致遠一路2段31~60號
2087,住宅竊盜,1061213,10~12,台北市文山區興泰里辛亥路4段222巷19弄1~30號
2088,住宅竊盜,1061213,22~24,台北市南港區東新里興華路114巷1~30號
2089,住宅竊盜,1061214,10~12,台北市大同區華亭街31~60號
2090,住宅竊盜,1061215,16~18,台北市大安區龍圖里13鄰瑞安街154巷31~60號
2091,住宅竊盜,1061216,04~06,台北市中山區吉林路361~390號
2092,住宅竊盜,1061216,12~14,台北市中山區吉林路343巷31~60號
2093,住宅竊盜,1061216,22~24,台北市中正區永昌里汀州路1段181~210號
2094,住宅竊盜,1061217,04~06,台北市信義區景新里莊敬路178巷1~30號
2095,住宅竊盜,1061219,18~20,台北市中正區忠勤里中華路2段307巷1~30號
2096,住宅竊盜,1061220,00~02,台北市萬華區廣州街91~120號
2097,住宅竊盜,1061221,10~12,台北市內湖區新明路380巷6弄1~30號
2098,住宅竊盜,1061222,20~22,台北市信義區五全里松信路91~120號
2099,住宅竊盜,1061222,22~24,台北市中正區河堤里汀州路2段211~240號
2100,住宅竊盜,1061225,12~14,台北縣板橋市長江路1段151~180號
2101,住宅竊盜,1061225,14~16,台北市大安區群賢里和平東路2段311巷34弄1~30號
2102,住宅竊盜,1061227,14~16,台北市南港區三重路1~30號
2103,住宅竊盜,1061228,08~10,台北市大安區群賢里四維路208巷1~30號
2104,住宅竊盜,1061228,14~16,台北市南港區玉成路1~30號
2105,住宅竊盜,1061228,22~24,台北市信義區泰和里吳興街583巷4弄1~30號
2106,住宅竊盜,1061229,12~14,台北市內湖區成功路四段61巷22弄1~30號
2107,住宅竊盜,1061230,16~18,台北市信義區西村里基隆路1段331~360號
2108,住宅竊盜,1061231,00~02,台北市中山區
2109,住宅竊盜,1061231,06~08,台北市文山區順興里013鄰木新路3段1~30號
2110,住宅竊盜,1061231,10~12,台北市中山區南京東路2段1~30號
2111,住宅竊盜,1070101,00~02,台北市中山區國中路151~180號
2112,住宅竊盜,1070101,00~02,台北縣永和市國中路151~180號
2113,住宅竊盜,1070101,12~14,彰化縣芳苑鄉臨海路1~30號
2114,住宅竊盜,1070101,12~14,台北市文山區興隆路2段78巷4弄1~30號
2115,住宅竊盜,1070102,08~10,台北市中山區中山北路2段77巷1~30號
2116,住宅竊盜,1070103,06~08,台北市中正區林興里水源路25巷1~30號
2117,住宅竊盜,1070103,08~10,台北市中正區新生南路1段1~30號
2118,住宅竊盜,1070103,08~10,台北市萬華區東園街85巷2弄1~30號
2119,住宅竊盜,1070103,20~22,台北市松山區塔悠路61~90號
2120,住宅竊盜,1070104,00~02,台北市大安區黎元里臥龍街188巷1~30號
2121,住宅竊盜,1070105,12~14,台北縣深坑鄉埔新街31~60號
2122,住宅竊盜,1070107,14~16,台北市北投區林泉里泉源路61~90號
2123,住宅竊盜,1070109,04~06,台北市萬華區東園街35巷61~90號
2124,住宅竊盜,1070109,20~22,台北市萬華區漢口街2段109巷1~30號
2125,住宅竊盜,1070110,02~04,台北市士林區天母里士東路91巷31~60號
2126,住宅竊盜,1070111,00~02,台北市中正區光復里博愛路91~120號
2127,住宅竊盜,1070111,02~04,台北市信義區長春里忠孝東路5段423巷31~60號
2128,住宅竊盜,1070111,10~12,台北市士林區葫東里延平北路5段224巷31~60號
2129,住宅竊盜,1070112,04~06,台北縣樹林市育英街135巷1弄1~30號
2130,住宅竊盜,1070114,02~04,台北市士林區蘭雅里忠誠路2段10巷1~30號
2131,住宅竊盜,1070115,08~10,台北市中山區新生北路2段41巷31~60號
2132,住宅竊盜,1070115,12~14,台北市文山區政大里015鄰政大二街260巷1~30號
2133,住宅竊盜,1070115,18~20,台北市大同區長安西路271~300號
2134,住宅竊盜,1070116,16~18,台北市內湖區成功路2段312巷1~30號
2135,住宅竊盜,1070117,12~14,台北市中山區新生北路1段108之1~30號
2136,住宅竊盜,1070117,18~20,台北市中山區新生北路1段108之1~30號
2137,住宅竊盜,1070120,12~14,台北市中山區林森北路391~420號
2138,住宅竊盜,1070120,12~14,台北市北投區文林里文林北路80巷59弄1~30號
2139,住宅竊盜,1070120,16~18,台北市信義區景勤里吳興街220巷1~30號
2140,住宅竊盜,1070121,18~20,台北市北投區智仁里杏林二路91~120號
